entry_id,entrytag_name,entrytag_level,ID,Glottocode,tip_name
918,Old Chinese,4,OLD_CHINESE,oldc1244,ST.CHINESE.OLD_CHINESE
919,Croatian Standard,12,CROATIAN,croa1245,IE.SLAVIC.CROATIAN
921,Urdu,13,URDU,urdu1245,IE.INDIC.URDU
923,Old English (ca. 450-1100),10,OLD_ENGLISH,olde1238,IE.GERMANIC.OLD_ENGLISH
924,Standard Arabic,8,ARABIC_QURANIC,stan1318,AA.SEMITIC.ARABIC_QURANIC
925,Jewish Babylonian Aramaic (ca. 200-1200 CE),13,ACHAEMENID_ARAMAIC,jewi1240,AA.SEMITIC.ACHAEMENID_ARAMAIC
926,Hindi,13,HINDI,hind1269,IE.INDIC.HINDI
927,Jewish Babylonian Aramaic (ca. 200-1200 CE),13,ACHAEMENID_ARAMAIC,jewi1240,AA.SEMITIC.ACHAEMENID_ARAMAIC
928,Lakota,7,LAKHOTA,lako1247,Sio.SIOUAN.LAKHOTA
929,Tibetan,9,TIBETAN_WRITTEN,tibe1272,ST.BODIC.TIBETAN_WRITTEN
931,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
933,Jewish Babylonian Aramaic (ca. 200-1200 CE),13,ACHAEMENID_ARAMAIC,jewi1240,AA.SEMITIC.ACHAEMENID_ARAMAIC
935,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
937,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
938,Ugaritic,9,UGARITIC,ugar1238,AA.SEMITIC.UGARITIC
939,Iamalele,13,IAMALELE,iama1237,An.OCEANIC.IAMALELE
940,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
942,Portuguese,17,PORTUGUESE,port1283,IE.ROMANCE.PORTUGUESE
943,Eastern Canadian Inuktitut,5,INUKTITUT_EASTERN_CANADIAN,east2534,EA.ESKIMO.INUKTITUT_EASTERN_CANADIAN
944,Ukrainian,8,UKRAINIAN,ukra1253,IE.SLAVIC.UKRAINIAN
945,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
946,Tibetan,9,TIBETAN_WRITTEN,tibe1272,ST.BODIC.TIBETAN_WRITTEN
949,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
950,Swahili,15,TIKUU,swah1253,NC.BANTOID.TIKUU
952,Amharic,9,AMHARIC,amha1245,AA.SEMITIC.AMHARIC
953,Urdu,13,URDU,urdu1245,IE.INDIC.URDU
955,Old English (ca. 450-1100),10,OLD_ENGLISH,olde1238,IE.GERMANIC.OLD_ENGLISH
958,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
959,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
960,Tibetan,9,LHASA_TIBETAN,tibe1272,ST.BODIC.LHASA_TIBETAN
961,Romanian,12,ROMANIAN,roma1327,IE.ROMANCE.ROMANIAN
962,Amdo Tibetan,8,MAQU_TIBETAN,amdo1237,ST.BODIC.MAQU_TIBETAN
963,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
964,Bengali,12,BENGALI,beng1280,IE.INDIC.BENGALI
965,Coptic,4,COPTIC,copt1239,AA.EGYPTIAN_COPTIC.COPTIC
966,Turkmen,7,TURKMEN_2,turk1304,Alt.TURKIC.TURKMEN_2
968,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
969,Tamil,13,TAMIL,tami1289,Dra.SOUTHERN_DRAVIDIAN.TAMIL
970,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
971,Sanskrit,6,SANSKRIT,sans1269,IE.INDIC.SANSKRIT
972,Classical Syriac,11,SYRIAC,clas1252,AA.SEMITIC.SYRIAC
973,Sadri,15,SADRI,sadr1248,IE.INDIC.SADRI
975,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
976,Assamese,13,ASSAMESE,assa1263,IE.INDIC.ASSAMESE
977,Urdu,13,URDU,urdu1245,IE.INDIC.URDU
978,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
980,Japanese,5,TAKARAJIMA_JAPANESE,nucl1643,Jap.JAPANESE.TAKARAJIMA_JAPANESE
981,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
982,Ionic-Attic Ancient Greek,8,GREEK_ANCIENT,anci1242,IE.GREEK.GREEK_ANCIENT
983,Kyerung,12,KYIRONG,kyer1238,ST.BODIC.KYIRONG
984,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
985,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
986,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
987,Gujarati,12,GUJARATI,guja1252,IE.INDIC.GUJARATI
988,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
989,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
991,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
993,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
994,Classical Syriac,11,SYRIAC_2,clas1252,AA.SEMITIC.SYRIAC_2
995,Tamil,13,TAMIL,tami1289,Dra.SOUTHERN_DRAVIDIAN.TAMIL
1004,Ancient Hebrew,9,BIBLICAL_HEBREW,anci1244,AA.SEMITIC.BIBLICAL_HEBREW
1005,Elamite,3,ELAMITE,elam1244,Ela.ELAMITE.ELAMITE
1010,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
1011,Ancient Hebrew,9,BIBLICAL_HEBREW,anci1244,AA.SEMITIC.BIBLICAL_HEBREW
1012,Old Nubian,4,OLD_NUBIAN,oldn1245,ESu.NUBIAN.OLD_NUBIAN
1028,Ancient Hebrew,9,BIBLICAL_HEBREW,anci1244,AA.SEMITIC.BIBLICAL_HEBREW
1031,Classical Syriac,11,CLASSICAL_SYRIAC,clas1252,AA.SEMITIC.CLASSICAL_SYRIAC
1041,Korean,3,KOREAN,kore1280,Kor.KOREAN.KOREAN
1043,Acehnese,7,ACEH,achi1257,An.MALAYO_SUMBAWAN.ACEH
1071,Portuguese,17,PORTUGUESE,port1283,IE.ROMANCE.PORTUGUESE
1076,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
1087,Bulgarian,9,BULGARIAN,bulg1262,IE.SLAVIC.BULGARIAN
1101,Natchez,3,NATCHEZ,natc1249,Nat.NATCHEZ.NATCHEZ
1108,Coptic,4,COPTIC,copt1239,AA.EGYPTIAN_COPTIC.COPTIC
1109,Middle Chinese,6,MIDDLE_CHINESE,midd1344,ST.CHINESE.MIDDLE_CHINESE
1110,Twana,5,TWANA,twan1247,Sal.CENTRAL_SALISH.TWANA
1127,Korean,3,KOREAN,kore1280,Kor.KOREAN.KOREAN
1129,Ionic-Attic Ancient Greek,8,GREEK_ANCIENT,anci1242,IE.GREEK.GREEK_ANCIENT
1133,Ancient Hebrew,9,BIBLICAL_HEBREW,anci1244,AA.SEMITIC.BIBLICAL_HEBREW
1136,Mandarin Chinese,8,KUNMING_MANDARIN,mand1415,ST.CHINESE.KUNMING_MANDARIN
1149,Middle Chinese,6,MIDDLE_CHINESE,midd1344,ST.CHINESE.MIDDLE_CHINESE
1153,Russian,7,RUSSIAN,russ1263,IE.SLAVIC.RUSSIAN
1156,Russian,7,NINILCHIK_RUSSIAN,russ1263,IE.SLAVIC.NINILCHIK_RUSSIAN
1178,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
1180,Batak Mandailing,9,BATAK_MANDAILING,bata1291,An.NORTHWEST_SUMATRA_BARRIER_ISLANDS.BATAK_MANDAILING
1183,Akkadian,5,AKKADIAN,akka1240,AA.SEMITIC.AKKADIAN
1187,Ancient Hebrew,9,BIBLICAL_HEBREW,anci1244,AA.SEMITIC.BIBLICAL_HEBREW
1191,Ancient Hebrew,9,BIBLICAL_HEBREW,anci1244,AA.SEMITIC.BIBLICAL_HEBREW
1192,Ma'anyan,8,SAMIHIM,maan1238,An.BARITO.SAMIHIM
1196,K'iche',8,KICHEE_NAHUALA_2,kich1262,May.MAYAN.KICHEE_NAHUALA_2
1197,Tajik,13,TAJIK,taji1245,IE.IRANIAN.TAJIK
1199,Tiv,12,TIV_2,tivv1240,NC.BANTOID.TIV_2
1210,Mende (Sierra Leone),9,MENDE,mend1266,Man.WESTERN_MANDE.MENDE
1223,Toda,8,TODA,toda1252,Dra.SOUTHERN_DRAVIDIAN.TODA
1227,Sabaic,7,SABEAN,saba1279,AA.SEMITIC.SABEAN
1228,Tigak,11,TIGAK,tiga1245,An.OCEANIC.TIGAK
1229,Mandarin Chinese,8,KUNMING_MANDARIN,mand1415,ST.CHINESE.KUNMING_MANDARIN
1231,Mandarin Chinese,8,MANDARIN,mand1415,ST.CHINESE.MANDARIN
1234,Akan,10,TWI_FANTE,akan1250,NC.KWA.TWI_FANTE
1240,Zande,9,ZANDE,zand1248,NC.UBANGI.ZANDE
1246,Shilluk,6,SHILLUK,shil1265,ESu.NILOTIC.SHILLUK
1247,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
1248,Akkadian,5,AKKADIAN_2,akka1240,AA.SEMITIC.AKKADIAN_2
1249,Modern Greek,10,GREEK,mode1248,IE.GREEK.GREEK
1251,Tsonga,16,TSONGA,tson1249,NC.BANTOID.TSONGA
1257,Ancient Hebrew,9,BIBLICAL_HEBREW,anci1244,AA.SEMITIC.BIBLICAL_HEBREW
1258,Ancient Hebrew,9,BIBLICAL_HEBREW,anci1244,AA.SEMITIC.BIBLICAL_HEBREW
1264,Ancient Hebrew,9,BIBLICAL_HEBREW,anci1244,AA.SEMITIC.BIBLICAL_HEBREW
1268,Sabaic,7,SABEAN,saba1279,AA.SEMITIC.SABEAN
1274,Russian,7,NINILCHIK_RUSSIAN,russ1263,IE.SLAVIC.NINILCHIK_RUSSIAN
1279,Mandar,6,MANDAR,mand1442,An.SOUTH_SULAWESI.MANDAR
1281,Otoro,6,UTORO,otor1240,Krd.HEIBAN.UTORO
1283,Wolio,9,WOLIO,woli1241,An.CELEBIC.WOLIO
1284,Phoenician,10,PHOENICIAN,phoe1239,AA.SEMITIC.PHOENICIAN
1288,Sanskrit,6,SANSKRIT,sans1269,IE.INDIC.SANSKRIT
1289,Buginese,7,BUGINESE,bugi1244,An.SOUTH_SULAWESI.BUGINESE
1293,Spanish,15,SPANISH,stan1288,IE.ROMANCE.SPANISH
1295,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
1299,Russian,7,NINILCHIK_RUSSIAN,russ1263,IE.SLAVIC.NINILCHIK_RUSSIAN
1300,Spanish,15,SPANISH,stan1288,IE.ROMANCE.SPANISH
1301,Mochica,3,MOCHICA,moch1259,Cmu.CHIMUAN.MOCHICA
1303,Akkadian,5,AKKADIAN_2,akka1240,AA.SEMITIC.AKKADIAN_2
1304,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
1307,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
1308,Sabaic,7,SABEAN,saba1279,AA.SEMITIC.SABEAN
1309,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
1312,Hindi,13,HINDI,hind1269,IE.INDIC.HINDI
1319,Spanish,15,SPANISH,stan1288,IE.ROMANCE.SPANISH
1321,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
1322,Classical Syriac,11,CLASSICAL_SYRIAC,clas1252,AA.SEMITIC.CLASSICAL_SYRIAC
1323,Luguru,13,LUGURU,lugu1238,NC.BANTOID.LUGURU
1333,Classical Syriac,11,CLASSICAL_SYRIAC,clas1252,AA.SEMITIC.CLASSICAL_SYRIAC
1334,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
1335,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
1340,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
1341,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
1344,Tibetan,9,TIBETAN_WRITTEN,tibe1272,ST.BODIC.TIBETAN_WRITTEN
1348,Modern Hebrew,9,HEBREW,hebr1245,AA.SEMITIC.HEBREW
1352,Sanskrit,6,SANSKRIT,sans1269,IE.INDIC.SANSKRIT
1357,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
1369,Akkadian,5,AKKADIAN,akka1240,AA.SEMITIC.AKKADIAN
1370,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
1371,Western Farsi,11,PERSIAN,west2369,IE.IRANIAN.PERSIAN
1374,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
1376,Southern Sotho,16,SOTHO_SOUTHERN,sout2807,NC.BANTOID.SOTHO_SOUTHERN
1390,Lipan Apache,8,LIPAN,lipa1241,NDe.ATHAPASKAN.LIPAN
1392,Classical Syriac,11,CLASSICAL_SYRIAC,clas1252,AA.SEMITIC.CLASSICAL_SYRIAC
1399,Akkadian,5,AKKADIAN,akka1240,AA.SEMITIC.AKKADIAN
1412,Japanese,5,EI_JAPANESE,nucl1643,Jap.JAPANESE.EI_JAPANESE
1420,Creek,3,CREEK,cree1270,Mus.MUSKOGEAN.CREEK
1450,Spanish,15,SPANISH,stan1288,IE.ROMANCE.SPANISH
1455,Western Farsi,11,PERSIAN,west2369,IE.IRANIAN.PERSIAN
1458,Asoa,5,ASOA,asoa1238,CSu.MANGBETU.ASOA
1466,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
1474,Yaminahua,8,YAMINAWA,yami1256,Pan.PANOAN.YAMINAWA
1495,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
1511,Hausa,7,HAUSA,haus1257,AA.WEST_CHADIC.HAUSA
1517,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
1521,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
1542,Portuguese,17,PORTUGUESE,port1283,IE.ROMANCE.PORTUGUESE
1544,Church Slavic,8,OLD_CHURCH_SLAVONIC,chur1257,IE.SLAVIC.OLD_CHURCH_SLAVONIC
1556,Classical Syriac,11,CLASSICAL_SYRIAC,clas1252,AA.SEMITIC.CLASSICAL_SYRIAC
1570,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
1574,Akkadian,5,AKKADIAN_2,akka1240,AA.SEMITIC.AKKADIAN_2
1619,Akkadian,5,AKKADIAN,akka1240,AA.SEMITIC.AKKADIAN
1621,Akkadian,5,AKKADIAN_2,akka1240,AA.SEMITIC.AKKADIAN_2
1677,Akkadian,5,AKKADIAN_2,akka1240,AA.SEMITIC.AKKADIAN_2
1806,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
1869,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
1908,Japanese,5,JAPANESE_2,nucl1643,Jap.JAPANESE.JAPANESE_2
1966,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
1974,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
1978,Yue Chinese,7,CANTONESE,yuec1235,ST.CHINESE.CANTONESE
1994,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2000,Yoruba,13,YORUBA,yoru1245,NC.DEFOID.YORUBA
2003,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2006,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
2011,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2021,Yoruba,13,YORUBA,yoru1245,NC.DEFOID.YORUBA
2027,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2052,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
2054,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
2061,Yoruba,13,YORUBA,yoru1245,NC.DEFOID.YORUBA
2070,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
2126,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
2128,Classical-Middle Armenian,5,ARMENIAN_CLASSICAL,clas1249,IE.ARMENIAN.ARMENIAN_CLASSICAL
2131,Mochica,3,MOCHICA,moch1259,Cmu.CHIMUAN.MOCHICA
2133,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2138,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2139,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2146,Japanese,5,JAPANESE,nucl1643,Jap.JAPANESE.JAPANESE
2149,Ancient Hebrew,9,BIBLICAL_HEBREW,anci1244,AA.SEMITIC.BIBLICAL_HEBREW
2157,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2178,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2180,Vietnamese,5,VIETNAMESE_3,viet1252,AuA.VIET_MUONG.VIETNAMESE_3
2194,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2200,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
2203,Old Chinese,4,OLD_CHINESE,oldc1244,ST.CHINESE.OLD_CHINESE
2209,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2210,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2220,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
2228,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2232,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2237,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2241,Latin,8,LATIN,lati1261,IE.ROMANCE.LATIN
2243,Middle Chinese,6,MIDDLE_CHINESE,midd1344,ST.CHINESE.MIDDLE_CHINESE
2255,Middle Chinese,6,MIDDLE_CHINESE,midd1344,ST.CHINESE.MIDDLE_CHINESE
2264,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2266,Old Chinese,4,OLD_CHINESE,oldc1244,ST.CHINESE.OLD_CHINESE
2271,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
2274,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
2284,Purepecha,3,TARASCAN,pure1242,Tar.TARASCAN.TARASCAN
2297,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2312,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2313,Middle Chinese,6,MIDDLE_CHINESE,midd1344,ST.CHINESE.MIDDLE_CHINESE
2327,Yoruba,13,OKA,yoru1245,NC.DEFOID.OKA
2329,Vietnamese,5,VIETNAMESE_3,viet1252,AuA.VIET_MUONG.VIETNAMESE_3
2330,Yoruba,13,YORUBA,yoru1245,NC.DEFOID.YORUBA
2333,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2335,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2339,Yoruba,13,YORUBA,yoru1245,NC.DEFOID.YORUBA
2347,Japanese,5,TOKYO_JAPANESE,nucl1643,Jap.JAPANESE.TOKYO_JAPANESE
2348,Ancient Hebrew,9,BIBLICAL_HEBREW,anci1244,AA.SEMITIC.BIBLICAL_HEBREW
2349,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2353,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2360,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2361,Mikasuki,3,MIKASUKI,mika1239,Mus.MUSKOGEAN.MIKASUKI
2366,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2373,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2375,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2376,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2407,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2428,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2450,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2451,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2455,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2456,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2457,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2458,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2464,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2482,Hausa,7,HAUSA_3,haus1257,AA.WEST_CHADIC.HAUSA_3
2487,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2518,French,18,FRENCH,stan1290,IE.ROMANCE.FRENCH
2525,Purepecha,3,PURHEPECHA_2,pure1242,Tar.TARASCAN.PURHEPECHA_2
2526,Tabasco Chontal,8,CHONTAL_TABASCO,taba1266,May.MAYAN.CHONTAL_TABASCO
2528,Phoenician,10,PHOENICIAN,phoe1239,AA.SEMITIC.PHOENICIAN
2564,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2569,English,13,ENGLISH,stan1293,IE.GERMANIC.ENGLISH
2614,Hausa,7,HAUSA_2,haus1257,AA.WEST_CHADIC.HAUSA_2
