intercept,beta,effect
0.3323228469963974,0.643912144700395,0.3115892977039976
0.40449226137800015,0.7289121000647062,0.32441983868670604
0.3139418323363999,0.4931642822059613,0.17922244986956143
0.2931033015974138,0.7913480225723064,0.4982447209748926
0.3641041058209985,0.48802011206882595,0.12391600624782745
0.35342870378495445,0.4868614493375663,0.13343274555261186
0.3697060617638656,0.6874504961136464,0.3177444343497808
0.32973796310369335,0.6169092536974454,0.28717129059375207
0.33397256143820425,0.7003170271934503,0.3663444657552461
0.31325838549551477,0.5136597439328678,0.20040135843735307
0.28966047797544875,0.6066039519910498,0.316943474015601
0.3064535338110591,0.656165442078938,0.3497119082678789
0.35062528774335294,0.5627723368068305,0.21214704906347753
0.3173518509434441,0.5771333002944993,0.2597814493510552
0.2771856943308524,0.6604805356758225,0.38329484134497016
0.28714292901718635,0.6338725448570921,0.34672961583990575
0.42957279082067695,0.6182170632218288,0.18864427240115184
0.29545608782261346,0.6454485316749647,0.3499924438523513
0.41982073167558237,0.6636777246033586,0.24385699292777624
0.34481785854602964,0.5655700802897438,0.22075222174371412
0.3192619011317448,0.787283198506221,0.4680212973744762
0.3164300576974518,0.7981846319188798,0.481754574221428
0.3200633508632315,0.7284821557087764,0.4084188048455449
0.32265602615728195,0.7471356271021709,0.4244796009448889
0.3838895171563102,0.7705429971142795,0.38665347995796934
0.3257097392276749,0.7167291808836103,0.3910194416559354
0.284776143495913,0.689637732740602,0.404861589244689
0.364600906770859,0.7080864136353259,0.3434855068644669
0.3317364053563344,0.6749909048547514,0.343254499498417
0.3751342262961981,0.7065992430925546,0.33146501679635654
0.3020076519279056,0.7550260796851597,0.4530184277572541
0.33806803188583984,0.5086014926718804,0.17053346078604054
0.3212076700331551,0.7000764767668161,0.37886880673366097
0.25095685631305326,0.7096403545737805,0.45868349826072724
0.24701504814758715,0.6048226573895632,0.3578076092419761
0.21858067911465145,0.5799193174916262,0.3613386383769747
0.24654723991718744,0.6065785852275035,0.3600313453103161
0.2851452436626789,0.6306353857888719,0.345490142126193
0.283151235376515,0.5945090220448415,0.3113577866683265
0.3246701081182608,0.5868454212331539,0.26217531311489306
0.33898045684050276,0.6555290159103737,0.31654855906987095
0.2949579852172115,0.5222073459453735,0.22724936072816204
0.3616310337165551,0.6355785527561427,0.27394751903958764
0.27746918089681377,0.5272513642401186,0.24978218334330488
0.30616099904525473,0.5358460108406422,0.22968501179538747
0.3481227077218803,0.5966860485412251,0.24856334081934478
0.3296441279537907,0.589032311867506,0.2593881839137153
0.3012126429487523,0.5687617600156224,0.2675491170668701
0.35366228667195415,0.6445121690652869,0.2908498823933327
0.2978309575769663,0.5243579759923005,0.22652701841533418
0.3707920950645682,0.6509391072278874,0.2801470121633192
0.3919917309872383,0.5945510845534777,0.20255935356623944
0.36984451189377837,0.6350576181870411,0.2652131062932627
0.3075838175127846,0.6205270028521915,0.31294318533940696
0.4393082850147627,0.6927737210484571,0.2534654360336944
0.3088024640156572,0.6515397239984453,0.3427372599827881
0.357436037033353,0.5952995769786482,0.2378635399452952
0.3700837744182523,0.5558160461867168,0.18573227176846446
0.3691956238197982,0.5521286819135816,0.18293305809378335
0.2684670804422399,0.6974245104062294,0.42895742996398956
0.3863772669118694,0.5435641840354701,0.15718691712360072
0.3797454293382583,0.544028864456299,0.16428343511804078
0.2827244066226598,0.5979148492193642,0.3151904425967044
0.3250913169261046,0.6393921580149662,0.3143008410888616
0.29808593155983154,0.629845174114737,0.3317592425549054
0.34891370201668537,0.6274383623360645,0.27852466031937917
0.3490554756496465,0.6241991630843893,0.27514368743474277
0.32352358288774313,0.6192573489768973,0.2957337660891542
0.35788832786039065,0.6156522420881172,0.25776391422772654
0.29699115153962885,0.4999138601597443,0.20292270862011547
0.2704405954389006,0.5348318018200391,0.2643912063811385
0.32275587972485553,0.5935532351951394,0.27079735547028383
0.32439762825796437,0.6544255320666295,0.3300279038086651
0.33106937583722423,0.6250681304025724,0.29399875456534813
0.3361115693087215,0.613148206344934,0.27703663703621256
0.43927071653793975,0.7309073776909675,0.2916366611530277
0.30404499645508737,0.7635184721964577,0.4594734757413704
0.39988094680949066,0.5909142223091371,0.1910332754996465
0.32595573252219295,0.47590189991748066,0.1499461673952877
0.3527846755646852,0.6241584452650354,0.2713737697003502
0.26299644385155685,0.6215530935647576,0.3585566497132008
0.31913896615372567,0.4562735739086854,0.13713460775495973
0.31808015063229655,0.5989358155940867,0.28085566496179015
0.27203471858099876,0.5220916730161056,0.25005695443510684
0.2636605954711385,0.5829891638893572,0.31932856841821866
0.3175012471160116,0.5392455092265773,0.22174426211056575
0.3283847881360769,0.6222682009474974,0.29388341281142044
0.34877975493618074,0.5580798499975472,0.2093000950613665
0.3349840785758014,0.6156514840250049,0.2806674054492035
0.3345909020971349,0.5912644825517817,0.2566735804546468
0.33030185900833003,0.7059609520004422,0.37565909299211214
0.33057100008132584,0.6341865858610636,0.30361558577973774
0.3208351851536723,0.6222798595605361,0.3014446744068638
0.2586788798521426,0.5448313306586094,0.28615245080646684
0.2584527254197277,0.6498831805746182,0.39143045515489056
0.31766781673674643,0.6308658777896737,0.3131980610529273
0.3314182750511991,0.6131846029536745,0.2817663279024754
0.41328881227816133,0.6326880476929612,0.21939923541479983
0.3215654440143913,0.604816890040271,0.28325144602587965
0.20599534736704156,0.5898329727782127,0.3838376254111711
0.30988926670622935,0.5157263605801702,0.20583709387394084
0.2983597096183389,0.5610776068117997,0.26271789719346084
0.33289261304465395,0.6907195302040774,0.35782691715942344
0.3491537563415838,0.6405506647710636,0.2913969084294798
0.34383070582333836,0.6312996044364537,0.28746889861311536
0.29999095443056345,0.6762405286960672,0.37624957426550376
0.38356176349415727,0.6322021584622295,0.24864039496807222
0.3615065245198633,0.6208388491683553,0.259332324648492
0.3055854941950526,0.7011564820959172,0.3955709879008646
0.28866674330852904,0.7857874324146746,0.4971206891061456
0.30692840539506444,0.6996828434564015,0.3927544380613371
0.3300155866060004,0.6680952601048773,0.3380796734988769
0.251285882059989,0.7273835506321621,0.4760976685721731
0.30292953765954816,0.624035758500422,0.32110622084087387
0.29824159094613506,0.6648011666364664,0.3665595756903313
0.32018540974131243,0.636364516393731,0.3161791066524186
0.3347517245924778,0.5583932406399769,0.22364151604749904
0.37113993826216546,0.5965949279262991,0.22545498966413363
0.34383522089369767,0.6913394886281485,0.34750426773445087
0.2971274445632107,0.6538766930849742,0.3567492485217635
0.414823023304986,0.6676588450612577,0.25283582175627173
0.3600085180523413,0.6029718391286575,0.24296332107631619
0.27111647941484673,0.45432411309239806,0.18320763367755133
0.3446043088130725,0.38419825151688614,0.03959394270381361
0.35241853300880144,0.640913993248708,0.2884954602399066
0.29779451441454874,0.5876322266252307,0.289837712210682
0.2682244290282902,0.5906325672971873,0.3224081382688971
0.2578058746819877,0.6427261981390703,0.3849203234570826
0.2936180418520128,0.6901405950180156,0.3965225531660028
0.32699967352796855,0.7103611559156964,0.3833614823877278
0.3403498511298664,0.6253504938234934,0.285000642693627
0.31020859247692295,0.6789656898546017,0.36875709737767876
0.2893895591695139,0.6158219977091456,0.32643243853963166
0.34337145139667496,0.5490519851427197,0.20568053374604472
0.2484351532955735,0.6717571236379402,0.4233219703423666
0.34790945866804357,0.49451652917048816,0.1466070705024446
0.2900872532821643,0.6738282856697189,0.3837410323875546
0.393256346824304,0.6469417469413731,0.2536854001170691
0.23491381231134095,0.6154875813639888,0.3805737690526479
0.32017389467586166,0.7235727341024264,0.40339883942656474
0.32779237313754356,0.6323503883211294,0.3045580151835859
0.29948465876487157,0.7941865696965169,0.49470191093164534
0.32461317034159143,0.8514346456984794,0.526821475356888
0.3106840401764443,0.9046825019077384,0.5939984617312941
0.3132900864502874,0.8456285409547362,0.5323384545044487
0.33462795659253475,0.8703386916396446,0.5357107350471099
0.3699948608879072,0.8726321114221739,0.5026372505342667
0.27095378899262684,0.5301347374907481,0.2591809484981213
0.33533389335344804,0.6029020437849665,0.26756815043151844
0.2646637771481416,0.769757891363658,0.5050941142155164
0.3813183001965596,0.777188256948543,0.3958699567519834
0.33475855632810375,0.7526610593435452,0.41790250301544146
0.31917982085489727,0.7393817674959808,0.42020194664108357
0.36025640106460677,0.6653817847969024,0.3051253837322956
0.3030233554870239,0.6363880887836427,0.3333647332966188
0.36790130970533425,0.6230834180563197,0.2551821083509855
0.32988179353819896,0.6098000893614639,0.27991829582326494
0.3509250514998421,0.7310270619514819,0.3801020104516398
0.36427417847936616,0.6719886971166954,0.30771451863732924
0.3648642131336788,0.6750740018332472,0.3102097886995684
0.34541418979196764,0.6628198588446752,0.31740566905270756
0.32176261531055483,0.7367985533970147,0.4150359380864599
0.3207723494278748,0.7150724791467864,0.3943001297189116
0.30513594892880724,0.5451899792645586,0.24005403033575134
0.31436263821428395,0.665790135766134,0.35142749755185004
0.3353535738759268,0.7532166094210803,0.41786303554515347
0.3921889059922324,0.5947355475249582,0.20254664153272578
0.37790032253238826,0.7309902560523718,0.3530899335199835
0.3455210846259057,0.7267690416050077,0.38124795697910197
0.3004026192111653,0.6694483988654256,0.36904577965426033
0.3566759397407524,0.6402481037980622,0.2835721640573098
0.3335295083325381,0.7075519642090028,0.3740224558764647
0.29512246726345437,0.6392758805736574,0.344153413310203
0.2736028999152251,0.7779970711471926,0.5043941712319675
0.3634953704833948,0.7635627235143705,0.4000673530309757
0.2595292253841869,0.6331747006033266,0.3736454752191397
0.395736841323406,0.7042360116296886,0.30849917030628266
0.25760463637891046,0.5350975819741668,0.27749294559525634
0.40782230665786984,0.6915354216330164,0.28371311497514656
0.25944243972240905,0.5706103222448107,0.31116788252240163
0.38409073193775156,0.6081199093113456,0.22402917737359407
0.28757857211841903,0.6310178973225626,0.3434393252041436
0.3047029246173568,0.6741605456687049,0.36945762105134805
0.3017584050136576,0.6033675470755342,0.3016091420618766
0.3215741273052562,0.5615357678344732,0.23996164052921704
0.350080633738483,0.6417765957739001,0.2916959620354171
0.3050501755750754,0.5890283375532319,0.2839781619781565
0.3586066704998671,0.5628035615370739,0.20419689103720678
0.3535163224442815,0.5530518867416172,0.1995355642973357
0.3068623799104328,0.5779754698599717,0.2711130899495389
0.3342861049963026,0.63754346737688,0.3032573623805773
0.3053558110980191,0.5406120946303832,0.23525628353236405
0.3609851579456911,0.6746446236596207,0.31365946571392966
0.2921444718185075,0.6351221761156769,0.3429777042971694
0.37718110281802936,0.6783963573669478,0.30121525454891845
0.3219643965100363,0.6409898809347695,0.3190254844247332
0.3325462339616715,0.5580746721706299,0.2255284382089584
0.3135494883918872,0.6667162645143101,0.3531667761224229
0.301156593535567,0.5629839460847511,0.2618273525491841
0.2999279478741927,0.6520499531908662,0.35212200531667354
0.3514618693084981,0.5132514167383372,0.1617895474298391
