intercept,beta,effect
0.08294141658930565,0.25000961541213385,0.1670681988228282
0.1302312597700554,0.3138120711376756,0.18358081136762022
0.10706707903063309,0.20972766809207896,0.10266058906144587
0.05282984494632971,0.17122583855545614,0.11839599360912643
0.07545651776979272,0.15922358429449976,0.08376706652470704
0.042403569509524945,0.0845256583211187,0.04212208881159376
0.12044098729509481,0.2019954988603611,0.0815545115652663
0.06547467401213224,0.27271784429925827,0.20724317028712602
0.059144199061870455,0.2316004388201339,0.17245623975826344
0.14408289457775325,0.23532202866067625,0.091239134082923
0.06117814722176983,0.21131813658077886,0.15013998935900902
0.061847439202990295,0.18974640275255567,0.12789896354956537
0.08669321834229847,0.23918404487154876,0.15249082652925028
0.1323817783239145,0.2683492059321774,0.13596742760826291
0.14232570497648012,0.27661932784486293,0.1342936228683828
0.11642267627622303,0.2481426143017291,0.13171993802550608
0.06913311604448356,0.41075285604392753,0.34161973999944395
0.14451786136948025,0.29633863386891324,0.151820772499433
0.08983082135211466,0.1790633375415053,0.08923251618939064
0.15762650744475898,0.41666520765027915,0.25903870020552017
0.1256889555689782,0.25725611165412826,0.13156715608515007
0.09409350050521369,0.3128165634954509,0.2187230629902372
0.060139727864340374,0.2171754078907302,0.15703568002638982
0.08710099026133754,0.2766457381019941,0.18954474784065656
0.15102869292689494,0.24870635400824484,0.0976776610813499
0.05242701909001267,0.31041716064032776,0.2579901415503151
0.10574767075109738,0.23879922629062003,0.13305155553952264
0.10742488543624587,0.5794281516268927,0.4720032661906468
0.10672752260885413,0.23617820917165552,0.1294506865628014
0.01604283378966745,0.06542427560772306,0.04938144181805561
0.13537988608866316,0.28680327423680724,0.15142338814814407
0.09257154904981024,0.23492033558730852,0.14234878653749827
0.09096116410286878,0.2412833825864673,0.15032221848359853
0.12028006420210943,0.17583956811731286,0.05555950391520342
0.1404612965647837,0.34955841225823775,0.20909711569345404
0.12601597265153733,0.20812922603945871,0.08211325338792139
0.07014028046126884,0.2884984957683446,0.21835821530707572
0.0694204228614538,0.23675233510533222,0.16733191224387842
0.08280727384723811,0.21518116783345326,0.13237389398621513
0.0565439581766699,0.2214118730813827,0.16486791490471278
0.11922432130871471,0.41746924056073836,0.2982449192520237
0.12255857427977945,0.25982424224771994,0.13726566796794049
0.13844772871815594,0.2939744795394913,0.15552675082133535
0.0856103747914541,0.21894994237198084,0.13333956758052673
0.08572543010852245,0.3753111202673452,0.28958569015882274
0.0948725995580723,0.2194568554506068,0.12458425589253451
0.04323534333453035,0.16223813381159005,0.1190027904770597
0.047903672751109794,0.1571398018168065,0.10923612906569671
0.06078290673893509,0.18831903305635045,0.12753612631741534
0.03806865215570192,0.07097777307283253,0.03290912091713061
0.05323676853424476,0.18213434754655408,0.1288975790123093
0.081251467649088,0.3139186953198056,0.2326672276707176
0.08113805240344377,0.21784002238802255,0.13670196998457879
0.12380067453025469,0.3054528684192361,0.1816521938889814
0.09811449014460763,0.15992281470048939,0.061808324555881755
0.07855465617905939,0.1003605164580591,0.02180586027899971
0.02365469197651601,0.032948178399080166,0.009293486422564157
0.022979470164823268,0.03292632499373392,0.009946854828910653
0.025340427189206458,0.04924339258458071,0.02390296539537425
0.11147385471203519,0.2916207544440524,0.1801468997320172
0.05543247267222767,0.21582598225206562,0.16039350957983795
0.08642112666766066,0.15381756193218424,0.06739643526452357
0.11837258259780421,0.2713356489060062,0.152963066308202
0.10853502967703514,0.41376550076218366,0.3052304710851485
0.08124892465994944,0.36795226864281483,0.2867033439828654
0.09416231861666965,0.32348480521931394,0.2293224866026443
0.12456942458747343,0.2695751247038016,0.14500570011632818
0.2064795411478891,0.3624048730938786,0.15592533194598948
0.11986544325162576,0.39262705955778465,0.2727616163061589
0.13185979534489564,0.2633916067348496,0.13153181138995398
0.06947818056963795,0.33679095428162226,0.2673127737119843
0.08775553412888693,0.19672714496830346,0.10897161083941653
0.023053913267136936,0.10730896671749443,0.0842550534503575
0.1427054677034504,0.21812668322721662,0.07542121552376621
0.06400502571356241,0.26975330084764954,0.2057482751340871
0.07903375220935532,0.16488294163498862,0.0858491894256333
0.07316092104716745,0.3195813735586361,0.24642045251146863
