Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(violent_external) > 0,1.4102211086801797,0.47675908151344787,0.6898108765533986,2.1965590301108118,241.42424242424244,0.995875,*
(year_scaled) > 0,-0.07804086128600458,0.13364676251571705,-0.29686321191078596,0.14349417238172782,0.386001386001386,0.2785,
