Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(violent_external) > 0,1.0969032595860633,0.6297686946298509,0.09933778578776022,2.0843978549641493,25.229508196721312,0.961875,*
(year_scaled) > 0,-0.14139501078686084,0.21047195441833752,-0.4776706341253245,0.21810572781440887,0.31557309653017596,0.239875,
