Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(violent_external) > 0,1.1304567888541934,0.4541823120521857,0.43650324730311063,1.8803744355583998,110.8881118881119,0.9910625,*
(year_scaled) > 0,-0.06373245926396019,0.15055565803238463,-0.3118296434945442,0.18641507959705733,0.4933731566175098,0.33037500000000003,
