Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,parameter
-2.3821707654672024,0.5557853885797017,-3.582589735572793,-1.3605348844264256,1.0002071824284857,7030.877369234133,7737.04763453382,Intercept
1.1599689653745178,0.5107121531430046,0.18781828784739588,2.213673410930923,1.0003080714911399,9675.502449835843,7513.186219108791,violent_external
0.06091134648227874,0.16012932053037296,-0.2431730571012491,0.3831666111766519,1.0002279146126642,19662.60003273088,10782.65363798891,year_scaled
