Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(violent_external) > 0,1.1599689653745178,0.5107121531430046,0.3915008903849561,1.9948359605164707,73.76635514018692,0.986625,*
(year_scaled) > 0,0.06091134648227874,0.16012932053037296,-0.19658587492937285,0.3310637659490115,1.8104689970138768,0.6441874999999999,
