Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(violent_external) > 0,0.9434341168259003,0.4681015947510094,0.20384046714949436,1.7020643330555447,42.1266846361186,0.9768125,*
(year_scaled) > 0,-0.11497252184982595,0.15788625300014492,-0.3714834655344131,0.14383470688828953,0.2950222581950627,0.2278125,
