intercept,beta,effect
0.08751263567485813,0.23189210488203443,0.14437946920717631
0.3364672644943434,0.6960651956774044,0.35959793118306105
0.14994040993407567,0.3559612616132215,0.20602085167914583
0.05180734442932116,0.1024870637948594,0.050679719365538244
0.03994837035490022,0.09457066065108348,0.05462229029618326
0.06488845589572101,0.07576110145463809,0.01087264555891708
0.024627541210760412,0.024821893164444706,1.943519536842936e-4
0.07721343503627341,0.17585032716306792,0.09863689212679451
0.0466364395894703,0.07146139189446296,0.02482495230499266
0.04021766566449388,0.14615821285850306,0.10594054719400917
0.05135278657908243,0.14469174503511556,0.09333895845603313
0.031507813223803555,0.04661766543199517,0.015109852208191617
0.031124538327269934,0.10327843508903674,0.07215389676176681
0.09505322389748444,0.22772453209693191,0.13267130819944747
0.20845918070874292,0.23365634116584802,0.0251971604571051
0.07947552744763181,0.2874922241572021,0.2080166967095703
0.10349898554418509,0.2953450274466231,0.19184604190243804
0.063819245925247,0.16147942852254712,0.09766018259730012
0.061083711624390157,0.22710578799231668,0.1660220763679265
0.07440740768814963,0.04562927728836646,-0.02877813039978317
0.046679260104966945,0.04594563856122509,-7.336215437418539e-4
0.05410800272295424,0.06962617338842347,0.015518170665469233
0.0972008431232503,0.1887804329019221,0.0915795897786718
0.027509000899434005,0.24870951034641325,0.22120050944697925
0.056397002783836366,0.12475173277265758,0.06835472998882122
0.052471502599047024,0.09724930584502692,0.044777803245979894
0.019711686107736406,0.14005623954783433,0.12034455344009792
0.050015018675728516,0.07402042689177737,0.02400540821604886
0.04867275347419348,0.06635991699401478,0.017687163519821296
0.04476434677494536,0.20153045636088138,0.156766109585936
0.05987003000147746,0.23536565371124468,0.17549562370976723
0.034885737214886824,0.2348336044776623,0.19994786726277547
0.19094168521328744,0.20540060085813586,0.014458915644848414
0.0901010593868582,0.3962999568031557,0.3061988974162975
0.039574225218259054,0.2280205051690608,0.18844627995080176
0.04179888663531911,0.25897037927613054,0.21717149264081143
0.09040897030121837,0.31944246846276453,0.22903349816154617
0.08430073487086197,0.3211961333124706,0.23689539844160862
0.07559003189820826,0.39757963056232204,0.3219895986641138
0.08725803432024724,0.39556592011891417,0.3083078857986669
0.041907558437622325,0.32676740471149013,0.2848598462738678
0.05654147647122675,0.3586755350683178,0.302134058597091
0.034167651527122075,0.09641913179774521,0.06225148027062313
0.15244915317923785,0.5409176961611989,0.38846854298196104
0.07367137850470047,0.21644330297188022,0.14277192446717973
0.1948987227403819,0.3745586808358977,0.17965995809551583
0.05005288649151259,0.267794314910582,0.21774142841906938
0.29213963198942655,0.48414574916203074,0.19200611717260418
0.04493647577202932,0.16994873558177273,0.1250122598097434
0.019630762615860636,0.04699033945390472,0.027359576838044082
0.09181725168466745,0.2888709898841198,0.19705373819945235
0.10658914183134151,0.37275047674863526,0.26616133491729377
0.11552929444902342,0.24083517337518418,0.12530587892616074
0.06203182340625158,0.2820265982027631,0.21999477479651153
0.10664185337236633,0.139355783875668,0.032713930503301666
0.05185867153646656,0.19287033323262534,0.14101166169615878
0.07988063776734239,0.19817391529871903,0.11829327753137664
0.05881865666335801,0.10048248350881692,0.041663826845458905
0.04004633055871152,0.0838961573537477,0.04384982679503618
0.05519814979026584,0.09389189031403415,0.03869374052376831
0.019572999346772674,0.16295816371732405,0.14338516437055138
0.08278789135375443,0.2442115449748963,0.16142365362114186
0.09169996229671894,0.28274676618954486,0.1910468038928259
0.10421653619421897,0.3500167450175794,0.24580020882336043
0.18471130202970246,0.37893432320688325,0.1942230211771808
0.3428911815421756,0.5093868411242993,0.1664956595821237
0.10425361750735784,0.33375675740536725,0.2295031398980094
0.08373779894463441,0.2568253868906613,0.1730875879460269
0.10444883911619215,0.23099301068656533,0.12654417157037318
0.025261732937854414,0.12381158515068304,0.09854985221282862
0.021318934313683,0.060252577509514994,0.03893364319583199
0.035243672678225556,0.1548822294164302,0.11963855673820464
0.10738501487982759,0.20095807997341777,0.09357306509359019
0.08903781570972073,0.2246280289307314,0.13559021322101067
0.2600864094648706,0.620737167245507,0.3606507577806364
0.43779059339887005,0.8006248974001173,0.3628343040012473
0.1433878522466168,0.3449701150402079,0.20158226279359112
0.1872502440357582,0.36879473096576343,0.18154448693000522
0.08062308634723082,0.33611211578232225,0.25548902943509144
0.06713340873363277,0.2709996739515481,0.20386626521791534
0.07138223192175598,0.2890363031911952,0.21765407126943925
0.005718921469604913,0.047541430575792305,0.04182250910618739
0.07897318082590142,0.14023823195965207,0.06126505113375065
0.013851089267179617,0.049915753067278544,0.03606466380009893
0.0933531088732414,0.10749417448158025,0.014141065608338846
0.03978618887570508,0.26329329862412176,0.2235071097484167
0.11887004618245092,0.13127757606564816,0.012407529883197238
