intercept,beta,effect
0.21063942057843155,0.40152170211740357,0.19088228153897202
0.18953571879688513,0.35791910479827,0.16838338600138486
0.19638817605059217,0.5709228651348471,0.37453468908425497
0.14692251285338115,0.5482311300576752,0.40130861720429406
0.20179755566971158,0.5040771542930462,0.30227959862333464
0.18874771804959484,0.5247047363710502,0.33595701832145536
0.22553001810535636,0.3908656268258184,0.16533560872046202
0.2382889960870255,0.3868795983348948,0.14859060224786932
0.17602774827667284,0.5673069075235765,0.39127915924690365
0.2290742724405036,0.4297041690621207,0.20062989662161712
0.18201989000527163,0.45107167598155257,0.26905178597628093
0.18035812659661998,0.3352754927018124,0.1549173661051924
0.19939135489409018,0.36622947609588274,0.16683812120179256
0.17538142846573235,0.4216239608683767,0.24624253240264438
0.17144411381937325,0.46782832317396306,0.2963842093545898
0.1681565511034363,0.34531535192591983,0.17715880082248353
0.2078285501358139,0.43878698200660576,0.23095843187079187
0.16999372406661348,0.36578059634109616,0.1957868722744827
0.1329642975445016,0.441308428539465,0.3083441309949634
0.20925495453275342,0.49273650595299,0.28348155142023657
0.17080943556782652,0.37670856869086944,0.20589913312304292
0.15306447195474965,0.3645231638257134,0.21145869187096378
0.19758576235810063,0.44030632411761494,0.24272056175951431
0.1483543059871049,0.4588088241338611,0.3104545181467562
0.17659552205896736,0.586820695902234,0.4102251738432666
0.12898804259862356,0.4779748510192981,0.34898680842067453
0.18423484291079248,0.2551928883561677,0.07095804544537523
0.20585141824438571,0.3285696593147126,0.12271824107032689
0.17903514059237866,0.3914638837049,0.21242874311252133
0.1955001362229887,0.4237134291846158,0.2282132929616271
0.18984482587134072,0.39401414639583093,0.20416932052449022
0.20335794212646527,0.4210353242503783,0.21767738212391305
0.16452462880134813,0.36352009542233754,0.1989954666209894
0.17573833342524184,0.3662473787436432,0.19050904531840138
0.1901766647093301,0.5456935517806136,0.35551688707128354
0.19001915370163577,0.5291946476294773,0.3391754939278415
0.19190424498254466,0.6734534745926138,0.4815492296100692
0.17657812532871003,0.5246873120812341,0.34810918675252406
0.169368792707457,0.22636029512278358,0.05699150241532658
0.20536302655402724,0.36996397932963715,0.1646009527756099
0.17708349119012953,0.43557437118486464,0.2584908799947351
0.210911070073274,0.48753873261408914,0.27662766254081517
0.14472853929241106,0.4077277356468304,0.2629991963544194
0.19479521155737003,0.3942089911549737,0.19941377959760367
0.17209010972551717,0.3673129826149423,0.1952228728894251
0.19655559436394876,0.4206167086198778,0.22406111425592906
0.17112253249362488,0.4132233091251252,0.24210077663150034
0.16613598626985007,0.3886361993623986,0.22250021309254855
0.18726520538457825,0.4581702708279279,0.27090506544334964
0.2647020824658266,0.448689674393339,0.1839875919275124
0.18039519605155585,0.38281976909510723,0.20242457304355138
0.22105185718910314,0.35162494299135905,0.1305730858022559
0.18996524762638398,0.6067810813896108,0.41681583376322684
0.1996214428936513,0.6466919158258262,0.4470704729321749
0.2091919229638386,0.6403599714922545,0.43116804852841595
0.18693307645324317,0.5242400251183068,0.3373069486650636
0.17155286415658988,0.39346800038824226,0.22191513623165238
0.17343158279265258,0.5099860766464749,0.3365544938538223
0.24787341933494855,0.42077460856555304,0.1729011892306045
0.15190978947564285,0.36450347345215034,0.2125936839765075
0.24204904788017015,0.431314904137273,0.18926585625710288
0.14648678608222057,0.5080419232911538,0.3615551372089333
0.2715380897298528,0.20820475993424517,-0.06333332979560766
0.2797350338588108,0.22020280776789902,-0.0595322260909118
0.12545535457787044,0.594213885649894,0.46875853107202353
0.13597585085765837,0.5980753912904544,0.462099540432796
0.1831711124178485,0.3256229808691246,0.1424518684512761
0.17714486559930834,0.4431559095325478,0.2660110439332395
0.14203296117752945,0.700119566350001,0.5580866051724716
0.17550210275589642,0.5485735375828709,0.37307143482697447
0.1863662114116526,0.2921752329717792,0.10580902156012661
0.1645190009788857,0.35087157120265483,0.18635257022376914
0.22882466844615046,0.334334452572876,0.10550978412672551
0.13885641624387352,0.3223720437068324,0.1835156274629589
0.17757690464359044,0.5389732354594059,0.36139633081581546
0.24438643075198463,0.40320601136123385,0.15881958060924922
0.2499329191704445,0.3958906948229992,0.14595777565255472
0.20894802648860644,0.35606187318901816,0.14711384670041172
0.13557671323782935,0.4401767477120614,0.304600034474232
0.1472484814677733,0.4575133361429922,0.3102648546752189
0.2136483463669366,0.44930757539358307,0.23565922902664646
0.17377975477882043,0.3613442524089856,0.18756449763016517
0.16029500931779633,0.5696423284263091,0.4093473191085128
0.2633463592006987,0.6168881346872129,0.3535417754865142
0.27131390396767313,0.4924354687648722,0.22112156479719908
0.17172114636421176,0.45992114171010573,0.28819999534589397
0.1859103039014915,0.3841400749532008,0.1982297710517093
0.16651858109674475,0.3313507439897491,0.16483216289300437
0.23010667472340116,0.5707910742781233,0.3406843995547221
0.14382119447744285,0.3501150045587713,0.20629381008132847
0.23618527951495893,0.4028812801821893,0.1666960006672304
0.15882873010939808,0.4336239291305248,0.2747951990211267
0.17816521771378913,0.41045673150164114,0.232291513787852
0.2225719703160292,0.4507032322681984,0.2281312619521692
0.16411818779835427,0.4059681566631243,0.24184996886477003
0.18323070679291853,0.4156640382896768,0.23243333149675827
0.18116401735768187,0.4006121496996129,0.21944813234193103
0.22249844864039053,0.35723559519884923,0.1347371465584587
0.1954859813441033,0.33482164093188127,0.13933565958777797
0.16225586643013978,0.3579997704092031,0.19574390397906333
0.1719549030992279,0.3862956021774223,0.21434069907819442
0.19178410673782895,0.4247532031336688,0.23296909639583988
0.18029570836139344,0.43184176251804257,0.2515460541566491
0.20381574933708876,0.3854470778634298,0.18163132852634103
0.18128518037314487,0.5363685613316557,0.3550833809585108
0.22460934963242016,0.4009594826825919,0.17635013305017175
0.14012514635815196,0.7719825288449752,0.6318573824868232
0.157872370935922,0.444348314605216,0.286475943669294
0.14616327324445028,0.46387000978460513,0.31770673654015485
0.1664425638613105,0.37499913888012015,0.20855657501880964
0.19673190826487086,0.3152000003400284,0.11846809207515752
0.16572770454863975,0.3795098972259158,0.21378219267727608
0.20827259951292645,0.39533905559042154,0.18706645607749509
0.19695768233559635,0.40289672490223627,0.20593904256663992
0.1467897905973709,0.4988797776199482,0.35208998702257727
0.23881225718686921,0.3963961472570584,0.1575838900701892
0.15854732486456724,0.45978593860407496,0.3012386137395077
0.2133539227278581,0.487278097706968,0.2739241749791099
0.20862842511273397,0.5979041589042213,0.3892757337914874
0.20581492884514827,0.5692806460822412,0.36346571723709287
0.1803166329906608,0.54959109811665,0.36927446512598916
0.1897637141070472,0.40766828388385634,0.21790456977680914
0.19356993780279932,0.6454849222022682,0.45191498439946887
0.21285986329772028,0.30878127611686007,0.0959214128191398
0.17897053175399535,0.3297048415742289,0.15073430982023356
0.18138354361874967,0.41720782001072637,0.2358242763919767
0.21655832321129329,0.38014675071625437,0.16358842750496108
0.15035172198979851,0.4417135572541807,0.2913618352643822
0.2850368214402297,0.4480529744245277,0.163016152984298
0.1873017027005202,0.35474654735317834,0.16744484465265813
0.19585355703414703,0.4031197479777511,0.20726619094360405
0.19319101238619504,0.5856539464886586,0.3924629341024636
0.1885491072317018,0.5641643503782015,0.37561524314649963
