intercept,beta,effect
0.09960547919776196,0.13402054199859106,0.03441506280082911
0.10538748787147137,0.1484638223637425,0.043076334492271134
0.2087077487334502,0.15812159022466926,-0.050586158508780926
0.06898353297657053,0.30924019533371366,0.24025666235714313
0.18802029796371003,0.24473890586848787,0.05671860790477784
0.16963887947043957,0.29023597567917325,0.12059709620873368
0.19549746320315456,0.2641675909622586,0.06867012775910405
0.13908163119914543,0.20237580772331049,0.06329417652416505
0.21788621728885452,0.3016851965712251,0.0837989792823706
0.2548867681614971,0.3592534817758148,0.10436671361431771
0.1451042533694471,0.3020744004991135,0.1569701471296664
0.22706333259062025,0.42689198147198165,0.1998286488813614
0.1073253791301792,0.20271295674179293,0.09538757761161373
0.21667575632332872,0.24557103232060487,0.02889527599727615
0.16674373982197602,0.12056816226688559,-0.04617557755509043
0.055287916792805196,0.13979306306320907,0.08450514627040387
0.24793413615455906,0.41162120762625315,0.1636870714716941
0.15668003528524269,0.15505130772701933,-0.001628727558223353
0.17046214913253496,0.2855544148130134,0.11509226568047845
0.11448845919581972,0.2095113798295802,0.09502292063376049
0.13942690365151023,0.1721741007465565,0.03274719709504628
0.14285405164528753,0.303638549080999,0.1607844974357115
0.2723949089838812,0.3172145106219479,0.0448196016380667
0.1711814651725819,0.30337943457387495,0.13219796940129305
0.15849624416370198,0.2279511891198425,0.06945494495614052
0.17913315062475887,0.3360023151489603,0.1568691645242014
0.17007558458642413,0.2320687962221455,0.06199321163572136
0.08955975769846782,0.18669228657100975,0.09713252887254194
0.17724232925435687,0.31341126930353924,0.13616894004918237
0.17665790565081135,0.26598307762457174,0.08932517197376039
0.12833265815372355,0.17423032993869433,0.045897671784970784
0.14670292363872725,0.24347572738911244,0.09677280375038519
0.1733325802967303,0.21768796403521914,0.04435538373848885
0.0483110399681686,0.20978745732047857,0.16147641735230997
0.17459563684844692,0.09705633923529455,-0.07753929761315237
0.1086084170863841,0.09812008104663428,-0.010488336039749815
0.12523927424075101,0.20597233833052536,0.08073306408977435
0.14974913657504269,0.2284743801177485,0.07872524354270583
0.12667124585545933,0.2304462949785603,0.10377504912310098
0.09660322283117004,0.18256412266757743,0.0859608998364074
0.09154285633293723,0.19931723449347563,0.1077743781605384
0.09378831839962462,0.14315082577532642,0.0493625073757018
0.11317035371010976,0.20830896476342006,0.0951386110533103
0.08621925946238468,0.2994065747948625,0.2131873153324778
0.0925710468854379,0.29225189677806,0.19968084989262214
0.08226610393515228,0.16669010227180048,0.0844239983366482
0.1297930421091455,0.2031428505659298,0.0733498084567843
0.21160268489903397,0.3005709284148407,0.0889682435158067
0.037586382290308515,0.05001918946697267,0.012432807176664153
0.21079104853055475,0.17344905774824587,-0.037341990782308876
0.11943276489462729,0.21997979049116256,0.10054702559653528
0.21411906395299116,0.18554174373422458,-0.028577320218766578
0.14397599793147917,0.25232888860661135,0.10835289067513218
0.12084375914027336,0.16275819898354346,0.041914439843270104
0.11626697813216547,0.22789527098080636,0.1116282928486409
0.30319704861775887,0.5418413894628256,0.2386443408450667
0.30735532990272724,0.32010949234097485,0.012754162438247618
0.12940477842532655,0.2059131692626528,0.07650839083732625
0.18205185267648188,0.27380570791770426,0.09175385524122237
0.17163136147160615,0.201572299707321,0.029940938235714837
0.14857140495029883,0.16984541664477235,0.021274011694473516
0.1603743832727248,0.17375768904872982,0.013383305776005022
0.09118203097551603,0.1951705847239997,0.10398855374848368
0.14891586338978344,0.18945886362075529,0.04054300023097185
0.21043113925421605,0.5413419455006296,0.33091080624641356
0.26423426890291535,0.46567512641984216,0.2014408575169268
0.41291732645996143,0.6234722359446576,0.21055490948469618
0.12003141233182121,0.21442303218124367,0.09439161984942246
0.1469343447748364,0.3048270179222041,0.1578926731473677
0.0649442494825624,0.30596332157829076,0.24101907209572837
0.1198043874833219,0.3199396209427766,0.20013523345945472
0.1445938645702843,0.19652156023775488,0.051927695667470575
0.12123902737120641,0.09834985897208795,-0.022889168399118462
0.17917701088909294,0.24804850412927715,0.06887149324018421
0.12235954295917659,0.29420469120883586,0.17184514824965927
0.13216443521345614,0.25650440500352145,0.12433996979006531
0.13629639777308233,0.20567286945477975,0.06937647168169742
0.11185056102928025,0.19626031020941256,0.08440974918013232
0.12594690508693462,0.2012937049271492,0.07534679984021458
0.14876953164624915,0.22592281296957645,0.0771532813233273
0.1432884677223592,0.24634502867073876,0.10305656094837956
0.18305778514250234,0.18986306223279498,0.006805277090292633
0.28923807521167494,0.2084138473906822,-0.08082422782099274
0.19312602805558018,0.04185223158226018,-0.15127379647332
0.07697964547184866,0.0794674232291253,0.0024877777572766407
0.07316748026399374,0.08712718163866323,0.013959701374669495
0.05258974498937516,0.11793940012229037,0.06534965513291521
0.08449650754376375,0.1756654305196579,0.09116892297589416
0.06554723592484858,0.13816470968867098,0.0726174737638224
0.07084214213035703,0.2225634270756825,0.15172128494532547
0.06258985370611668,0.19622217775616219,0.1336323240500455
0.12209765141169265,0.21167240157907558,0.08957475016738292
0.10490929884313072,0.17433235503354974,0.06942305619041902
0.11991470155291249,0.22028496386007898,0.10037026230716649
0.1512707056226664,0.2685825930212283,0.11731188739856188
0.18284918406676315,0.18774031128621987,0.004891127219456726
0.1841097568631557,0.23188890873937362,0.047779151876217923
0.10155367831708449,0.1867204554957904,0.0851667771787059
0.12238091750322934,0.13311840609633138,0.010737488593102043
0.15811801258008681,0.19976739261922263,0.04164938003913582
0.12273236630264193,0.08075159584889981,-0.04198077045374213
0.11599421223967865,0.22582571748202834,0.10983150524234969
0.10639290420621368,0.09021996886595295,-0.016172935340260736
0.11355875877815128,0.26388007606033015,0.15032131728217887
0.17750536734935363,0.14916131859688575,-0.028344048752467876
0.1583599500579161,0.1514429728042903,-0.006916977253625778
0.09691567199764477,0.13047368692246888,0.03355801492482412
0.1509364265624273,0.09894151975595769,-0.05199490680646962
0.101753140504917,0.20377920844783853,0.10202606794292153
0.5481275234913128,0.709243606431246,0.16111608293993318
0.1621730004278842,0.13210331464695346,-0.03006968578093075
0.14732302308888567,0.1773822557974265,0.03005923270854083
0.11827235486489066,0.09632399693169287,-0.021948357933197785
0.1439544568133583,0.3713571768043688,0.2274027199910105
0.16180182864614479,0.3491800918020513,0.1873782631559065
0.04959080974128841,0.17787918957011503,0.12828837982882663
0.17570223628821566,0.3018569199587521,0.12615468367053642
0.07072839994594596,0.12741763021387786,0.056689230267931906
0.097921607188849,0.14141870510803323,0.04349709791918423
0.07530992677476027,0.14058223243674312,0.06527230566198285
0.04671225176246373,0.13320437743017555,0.08649212566771182
0.06449867627735757,0.1989809209601565,0.1344822446827989
0.053516612866852505,0.1516067180984847,0.0980901052316322
0.03676542174134086,0.15834538939370457,0.1215799676523637
0.09089185325534115,0.14821022503974116,0.05731837178440001
0.09196469428872486,0.17366213532273728,0.08169744103401241
0.2585091976346897,0.33994629704470497,0.08143709941001526
0.17570479204325512,0.2652743672840193,0.0895695752407642
0.14694515458629728,0.33265101789790213,0.18570586331160485
0.24076653082966,0.33046529706617433,0.08969876623651432
0.08180312638122644,0.09476018114673702,0.012957054765510581
0.08456880501989597,0.17478496644485866,0.0902161614249627
0.25551077168556385,0.4941632225954795,0.23865245090991566
0.12192562419293004,0.5525065592130881,0.43058093502015804
0.14755026828663606,0.42258122471545134,0.27503095642881525
0.1610450297641211,0.556356395860652,0.3953113660965309
0.15243678998819313,0.20226087033277634,0.049824080344583216
0.16587360631058942,0.19055231615480436,0.02467870984421494
0.0691032765388926,0.13277528661204938,0.06367201007315677
0.04321061109028604,0.161427308737223,0.11821669764693696
0.14028421979326744,0.1309622828715924,-0.009321936921675045
0.09210942992670068,0.17058603163677025,0.07847660171006957
0.07662718290547968,0.14433403093802333,0.06770684803254365
0.18494913440618213,0.19266320602894002,0.00771407162275789
0.12543003947638803,0.10909122513529272,-0.016338814341095312
0.22448552671413913,0.4832521423006962,0.25876661558655706
0.14898960036819392,0.17671201227881506,0.027722411910621136
0.1531333327533763,0.27409042869377154,0.12095709594039525
0.1901129416967602,0.18338401586447653,-0.006728925832283683
0.11052876833397733,0.24781264491376762,0.1372838765797903
0.1772193323417413,0.3834657447953603,0.20624641245361897
0.29706278309693857,0.32133897033205555,0.024276187235116986
0.11050081962341378,0.27895619694689683,0.16845537732348304
0.2434876296261615,0.26431016532548307,0.020822535699321576
0.2901820266787081,0.35947443805643875,0.06929241137773062
0.2308840810066909,0.35531375044633967,0.12442966943964878
0.2897421912775305,0.3431731312477158,0.05343093997018533
0.32384618355870615,0.5361265485930966,0.21228036503439046
0.1954055834054346,0.250397158322751,0.054991574917316405
0.22883903210905482,0.25095948367470866,0.022120451565653843
0.17765112678585962,0.28988800721942,0.11223688043356037
0.21810114150084323,0.29574722559277866,0.07764608409193544
0.23087309830991568,0.2945557554257148,0.06368265711579915
0.20685894225991194,0.31503648407048146,0.10817754181056952
0.20356391319548722,0.30663529591824934,0.10307138272276212
0.13191163823147367,0.26276559783672443,0.13085395960525076
0.09331228150632428,0.2488470301938396,0.15553474868751532
0.1793957524411424,0.4777534917073617,0.29835773926621934
0.15781555002141062,0.29022596782503474,0.13241041780362411
0.04756151702116895,0.11003205102971882,0.06247053400854986
0.15730238263710308,0.4019672755518069,0.2446648929147038
0.20031107545979626,0.42902273627493476,0.2287116608151385
0.09203399330687854,0.15097926158915403,0.05894526828227549
0.19162050148907117,0.429802391554087,0.23818189006501583
0.22345436641306968,0.3527202463392893,0.1292658799262196
0.18010221083909192,0.17874079533127393,-0.0013614155078179868
0.18640170852132704,0.22644718807639644,0.0400454795550694
0.15445926520625028,0.27964209890432534,0.12518283369807506
0.17526266439446536,0.46467239672533434,0.289409732330869
0.17206872152454902,0.23375482516007998,0.06168610363553095
0.27668597189871885,0.29084769804060034,0.014161726141881492
0.18852065358009817,0.32784562684160945,0.13932497326151128
0.16257843411999082,0.2549323165106104,0.09235388239061956
0.1627959239827621,0.25943469051579915,0.09663876653303705
0.15578502711688666,0.3012828938711191,0.14549786675423246
0.1558280471682632,0.429822076573256,0.2739940294049928
0.16576076572340884,0.1280127804811024,-0.03774798524230644
0.14281028646497415,0.29084252660494786,0.1480322401399737
0.22148848906526938,0.1931651444266361,-0.028323344638633285
0.21696800301206345,0.24698879910323795,0.0300207960911745
