Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(violent_external) > 0,0.6850852763720846,0.3875168170996101,0.06615224984261217,1.3188357017105736,27.67383512544803,0.965125,*
(year_scaled) > 0,-0.13746391679554038,0.14954257589818487,-0.38154751867507875,0.1100577289954741,0.21626757886735082,0.1778125,
