Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,parameter
-1.6743090637545484,0.2939267888629825,-2.27557498413793,-1.0933390342263922,1.0000576624466908,9900.885964571735,9191.659577386505,Intercept
0.6850852763720846,0.3875168170996101,-0.06782246525975434,1.4494993558185665,1.0000909982302888,12078.734011319877,10265.492487279525,violent_external
-0.13746391679554038,0.14954257589818487,-0.42601832361626807,0.16565550908907614,1.0004111327450618,20752.548530324628,11332.222311132904,year_scaled
