entry_id,entry_name,entrytag_name,entrytag_used,glottolog_name,glottolog_id,asjp_id,jaeger_id,glottocode_cands,resolution_status,n_candidates,source,coder_v1,confidence_v1,tip_coder,tip_assigned,tip_confidence,tip_comment
841,Sa skya,Tibetan,Tibetan,Tibetan,tibe1272,"LHASA_TIBETAN, RANG_PAS, TIBETAN_CENTRAL, TIBETAN_LHASA, TIBETAN_WRITTEN","ST.BODIC.LHASA_TIBETAN, ST.BODIC.RANG_PAS, ST.BODIC.TIBETAN_CENTRAL, ST.BODIC.TIBETAN_LHASA, ST.BODIC.TIBETAN_WRITTEN",tibe1272,resolved_multiple,5,DRH,,,Willis Monroe,ST.BODIC.TIBETAN_WRITTEN,medium,
842,American Evangelicalism,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
846,Xuanzang's Yogācāra Tradition,Middle Chinese,Middle Chinese,Middle Chinese,midd1344,MIDDLE_CHINESE,ST.CHINESE.MIDDLE_CHINESE,midd1344,resolved_unique,1,DRH,,,Willis Monroe,ST.CHINESE.MIDDLE_CHINESE,medium,
848,Sadducees,Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),jewi1240,ACHAEMENID_ARAMAIC,AA.SEMITIC.ACHAEMENID_ARAMAIC,jewi1240,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.BIBLICAL_HEBREW,good,
849,"""Gaiwiio Religion,"" ""Longhouse Religion,"" or ""The Way of Handsome Lake"" of the Seneca Tribe",Seneca,Seneca,Seneca,sene1264,SENECA,Iro.NORTHERN_IROQUOIAN.SENECA,sene1264,resolved_unique,1,DRH,,,Willis Monroe,Iro.NORTHERN_IROQUOIAN.SENECA,good,
850,Pre-Christian Religion / Paganism in Gaul,Transalpine Gaulish,Transalpine Gaulish,Transalpine Gaulish,tran1282,,,tran1282,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.CELTIC.OLD_IRISH,poor,
851,Sikhism in the United States,North American English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,medium,
852,Pre-Christian Religion / Paganism in Ireland,Primitive Irish (4-6th century),Early Irish,Early Irish,oldi1245,OLD_IRISH,IE.CELTIC.OLD_IRISH,oldi1245,resolved_unique,1,DRH,,,Willis Monroe,IE.CELTIC.OLD_IRISH,good,
854,pre-Christian Irish,Middle Irish (10-12th century),Early Irish,Early Irish,oldi1245,OLD_IRISH,IE.CELTIC.OLD_IRISH,oldi1245,resolved_unique,1,DRH,,,Willis Monroe,IE.CELTIC.OLD_IRISH,good,
855,Middle-Class Migrant Muslims in the UAE,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.ARABIC_GULF_SPOKEN,medium,
857,Wesleyanism,Latin American Spanish,Spanish,Spanish,stan1288,SPANISH,IE.ROMANCE.SPANISH,stan1288,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
858,"The New Prophecy or ""Montanism""",Eastern Syriac,Classical Syriac,Classical Syriac,clas1252,"CLASSICAL_SYRIAC, SYRIAC, SYRIAC_2","AA.SEMITIC.CLASSICAL_SYRIAC, AA.SEMITIC.SYRIAC, AA.SEMITIC.SYRIAC_2",clas1252,resolved_multiple,3,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,good,
859,Valentinians,Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),jewi1240,ACHAEMENID_ARAMAIC,AA.SEMITIC.ACHAEMENID_ARAMAIC,jewi1240,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,good,
862,Ilm-e-Khshnoom,Indian English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.INDIC.GUJARATI,medium,
863,Orphism,Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),jewi1240,ACHAEMENID_ARAMAIC,AA.SEMITIC.ACHAEMENID_ARAMAIC,jewi1240,resolved_unique,1,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
867,Nyingma Treasure,Tibetan,Tibetan,Tibetan,tibe1272,"LHASA_TIBETAN, RANG_PAS, TIBETAN_CENTRAL, TIBETAN_LHASA, TIBETAN_WRITTEN","ST.BODIC.LHASA_TIBETAN, ST.BODIC.RANG_PAS, ST.BODIC.TIBETAN_CENTRAL, ST.BODIC.TIBETAN_LHASA, ST.BODIC.TIBETAN_WRITTEN",tibe1272,resolved_multiple,5,DRH,,,Willis Monroe,ST.BODIC.TIBETAN_WRITTEN,good,
869,Sichuan Esoteric Buddhist Cult,Classical-Middle-Modern Sinitic,,Middle Chinese,midd1344,MIDDLE_CHINESE,ST.CHINESE.MIDDLE_CHINESE,,resolved_unique,1,manual_B,Matthew Hamm,medium,Matthew Hamm,ST.CHINESE.MIDDLE_CHINESE,medium,
870,Postsocialist Mongolian Buddhism,Mongolian,,Halh Mongolian,halh1238,MONGOLIAN,Alt.MONGOLIC.MONGOLIAN,,resolved_unique,1,manual_B,Edward Slingerland,,Edward Slingerland,Alt.MONGOLIC.MONGOLIAN,good,
871,Spiritualism,Canadian English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
877,The International Network of Engaged Buddhists - INEB,Thai,Thai,Thai,thai1261,"KHORAT_THAI, SIAMESE, SIAMESE_2, TAI, THAI, THAI_2, THAI_3","TK.KAM_TAI.KHORAT_THAI, TK.KAM_TAI.SIAMESE, TK.KAM_TAI.SIAMESE_2, TK.KAM_TAI.TAI, TK.KAM_TAI.THAI, TK.KAM_TAI.THAI_2, TK.KAM_TAI.THAI_3",thai1261,resolved_multiple,7,DRH,,,Willis Monroe,TK.KAM_TAI.THAI,good,
879,Free Methodist Church,,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,manual_A,Matthew Hamm,,Matthew Hamm,IE.GERMANIC.ENGLISH,good,
880,Egyptian Salafism (inluding North Africa and West Asia),Judeo-Yemeni Arabic,Tunisian Arabic,Tunisian Arabic,tuni1259,TUNISIAN_ARABIC_MAGHRIB,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,tuni1259,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,good,
882,Orphism,Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),jewi1240,ACHAEMENID_ARAMAIC,AA.SEMITIC.ACHAEMENID_ARAMAIC,jewi1240,resolved_unique,1,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
883,Catholics in the People's Republic of China (PRC),Mandarin Chinese,Mandarin Chinese,Mandarin Chinese,mand1415,"KUNMING_MANDARIN, MANDARIN, MANDARIN_2","ST.CHINESE.KUNMING_MANDARIN, ST.CHINESE.MANDARIN, ST.CHINESE.MANDARIN_2",mand1415,resolved_multiple,3,DRH,,,Willis Monroe,ST.CHINESE.MANDARIN,good,
884,Sub Saharan Africa Pentecostalism,,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,manual_A,Matthew Hamm,,Willis Monroe,IE.GERMANIC.ENGLISH,poor,
885,Contemporary West African Vodun,Ewe,Fon,Fon,fonn1241,FONGBE,NC.KWA.FONGBE,fonn1241,resolved_unique,1,DRH,,,Willis Monroe,NC.KWA.FONGBE,medium,
886,Pushtimarg (The Path of Grace) in the UK and Gujarat,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,medium,
887,Postsocialist Mongolian Shamanism,Mongolian,,Halh Mongolian,halh1238,MONGOLIAN,Alt.MONGOLIC.MONGOLIAN,,resolved_unique,1,manual_B,Edward Slingerland,,Edward Slingerland,Alt.MONGOLIC.MONGOLIAN,good,
891,Peruvian Mormons,Andean Spanish,Spanish,Spanish,stan1288,SPANISH,IE.ROMANCE.SPANISH,stan1288,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.SPANISH,good,
892,Charismatic Renewal Movement in Christianity - Second Wave Pentecostalism,North American English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
896,Sannō Shintō,Old Japanese,,Japanese,nucl1643,JAPANESE,Jap.JAPANESE.JAPANESE,,resolved_unique,1,manual_B,Edward Slingerland,poor,Edward Slingerland,Jap.JAPANESE.JAPANESE,poor,
897,Gaengjeongyudo,Kyongsangdo,Korean,Korean,kore1280,KOREAN,Kor.KOREAN.KOREAN,kore1280,resolved_unique,1,DRH,,,Willis Monroe,Kor.KOREAN.KOREAN,good,
900,Pharisees,Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),jewi1240,ACHAEMENID_ARAMAIC,AA.SEMITIC.ACHAEMENID_ARAMAIC,jewi1240,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.BIBLICAL_HEBREW,good,
906,The Church of England,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
910,Christian Base Community movement,Brazilian Portuguese,Portuguese,Portuguese,port1283,PORTUGUESE,IE.ROMANCE.PORTUGUESE,port1283,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.SPANISH,good,
914,Tariqa Shadhiliyya,Andalusian,Spanish,Spanish,stan1288,SPANISH,IE.ROMANCE.SPANISH,stan1288,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
915,Protestantism welcoming People with Disabilities,North American English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
918,Fangshi,Late Han Chinese,Old Chinese,Old Chinese,oldc1244,OLD_CHINESE,ST.CHINESE.OLD_CHINESE,oldc1244,resolved_unique,1,DRH,,,Willis Monroe,ST.CHINESE.OLD_CHINESE,good,
919,Catholicism in contemporary Croatia,Croatian Standard,Croatian Standard,Croatian Standard,croa1245,CROATIAN,IE.SLAVIC.CROATIAN,croa1245,resolved_unique,1,DRH,,,Willis Monroe,IE.SLAVIC.CROATIAN,good,
921,Bhils,Hindi,Hindi,Hindi,hind1269,HINDI,IE.INDIC.HINDI,hind1269,resolved_unique,1,DRH,,,Willis Monroe,IE.INDIC.GUJARATI,poor,
924,Muridiyya of Senegal,Hassaniyya,Standard Arabic,Standard Arabic,stan1318,"ARABIC_QURANIC, CLASSICAL_ARABIC, STANDARD_ARABIC","AA.SEMITIC.ARABIC_QURANIC, AA.SEMITIC.CLASSICAL_ARABIC, AA.SEMITIC.STANDARD_ARABIC",stan1318,resolved_multiple,3,DRH,,,Willis Monroe,NC.NORTHERN_ATLANTIC.WOLOF,medium,
927,Zealots,Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),jewi1240,ACHAEMENID_ARAMAIC,AA.SEMITIC.ACHAEMENID_ARAMAIC,jewi1240,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.BIBLICAL_HEBREW,medium,
928,The Ghost Dance Movement and the Lakota Sioux,Lakota,Lakota,Lakota,lako1247,"LAKHOTA, LAKOTA","Sio.SIOUAN.LAKHOTA, Sio.SIOUAN.LAKOTA",lako1247,resolved_multiple,2,DRH,,,Willis Monroe,Sio.SIOUAN.LAKHOTA,good,
931,The Society of Jesus (Jesuits) in Britain,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
933,Marcionites,Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),Jewish Babylonian Aramaic (ca. 200-1200 CE),jewi1240,ACHAEMENID_ARAMAIC,AA.SEMITIC.ACHAEMENID_ARAMAIC,jewi1240,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,good,
934,Mongolian Buddhism during the Revolutionary Period,Mongolian,,Halh Mongolian,halh1238,MONGOLIAN,Alt.MONGOLIC.MONGOLIAN,,resolved_unique,1,manual_B,Edward Slingerland,,Edward Slingerland,Alt.MONGOLIC.MONGOLIAN,good,
935,Nigerian Pentecostalism,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,medium,
938,Ugarit,Ugaritic,Ugaritic,Ugaritic,ugar1238,UGARITIC,AA.SEMITIC.UGARITIC,ugar1238,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.UGARITIC,good ,
940,Julio-Claudian Imperial Cult,Vulgar Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,good,
941,Chan Buddhists in early Qing period,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,clas1255,,,clas1255,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.MIDDLE_CHINESE,good,
942,African Methodist Episcopal Church,Brazilian Portuguese,Portuguese,Portuguese,port1283,PORTUGUESE,IE.ROMANCE.PORTUGUESE,port1283,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
943,Moravian Missionaries in Nunatsiavut,Nunatsiavut,Eastern Canadian Inuktitut,Eastern Canadian Inuktitut,east2534,INUKTITUT_EASTERN_CANADIAN,EA.ESKIMO.INUKTITUT_EASTERN_CANADIAN,east2534,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
944,Mohyla's Ukrainian Church,Ukrainian,Ukrainian,Ukrainian,ukra1253,UKRAINIAN,IE.SLAVIC.UKRAINIAN,ukra1253,resolved_unique,1,DRH,,,Willis Monroe,IE.SLAVIC.UKRAINIAN,good,
946,Nyingma (rnying ma),Tibetan,Tibetan,Tibetan,tibe1272,"LHASA_TIBETAN, RANG_PAS, TIBETAN_CENTRAL, TIBETAN_LHASA, TIBETAN_WRITTEN","ST.BODIC.LHASA_TIBETAN, ST.BODIC.RANG_PAS, ST.BODIC.TIBETAN_CENTRAL, ST.BODIC.TIBETAN_LHASA, ST.BODIC.TIBETAN_WRITTEN",tibe1272,resolved_multiple,5,DRH,,,Willis Monroe,ST.BODIC.TIBETAN_WRITTEN,good,
948,Christianity in Ephesus,Attic,Attic,Attic,atti1240,,,atti1240,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
949,The Church of All Worlds,Australian English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
950,The Religious Society of Friends,Bolivian Spanish,Spanish,Spanish,stan1288,SPANISH,IE.ROMANCE.SPANISH,stan1288,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
952,Ethiopian Jews,Kailina,Amharic,Amharic,amha1245,"AMHARIC, AMHARIC_2, AMHARIC_3","AA.SEMITIC.AMHARIC, AA.SEMITIC.AMHARIC_2, AA.SEMITIC.AMHARIC_3",amha1245,resolved_multiple,3,DRH,,,Willis Monroe,AA.SEMITIC.AMHARIC,medium,
953,Sachchai,Urdu,Urdu,Urdu,urdu1245,URDU,IE.INDIC.URDU,urdu1245,resolved_unique,1,DRH,,,Willis Monroe,IE.INDIC.NEPALI,medium,
957,Spartan Religion,Doric,Doric,Doric,dori1248,,,dori1248,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
958,Society of Jesus,Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.ITALIAN,good,
960,Bön (Bon),Zhangzhung,Tibetan,Tibetan,tibe1272,"LHASA_TIBETAN, RANG_PAS, TIBETAN_CENTRAL, TIBETAN_LHASA, TIBETAN_WRITTEN","ST.BODIC.LHASA_TIBETAN, ST.BODIC.RANG_PAS, ST.BODIC.TIBETAN_CENTRAL, ST.BODIC.TIBETAN_LHASA, ST.BODIC.TIBETAN_WRITTEN",tibe1272,resolved_multiple,5,DRH,,,Willis Monroe,ST.BODIC.TIBETAN_WRITTEN,good,
961,Romanian Orthodox Church,Romanian,Romanian,Romanian,roma1327,"ROMANIAN, ROMANIAN_2","IE.ROMANCE.ROMANIAN, IE.ROMANCE.ROMANIAN_2",roma1327,resolved_multiple,2,DRH,,,Willis Monroe,IE.ROMANCE.ROMANIAN,good,
962,Amdo Gelukpa,Amdo Tibetan,Amdo Tibetan,Amdo Tibetan,amdo1237,MAQU_TIBETAN,ST.BODIC.MAQU_TIBETAN,amdo1237,resolved_unique,1,DRH,,,Willis Monroe,ST.BODIC.TIBETAN_WRITTEN,good,
963,The Knights Templar,Old French (842-ca. 1400),Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,medium,
964,Baul Fakirs of Bengal,Bengali,Bengali,Bengali,beng1280,BENGALI,IE.INDIC.BENGALI,beng1280,resolved_unique,1,DRH,,,Willis Monroe,IE.INDIC.BENGALI,poor,
966,"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",Farsic-Caucasian Tat,Turkmen,Turkmen,turk1304,"TURKMEN, TURKMEN_2","Alt.TURKIC.TURKMEN, Alt.TURKIC.TURKMEN_2",turk1304,resolved_multiple,2,DRH,,,Willis Monroe,IE.IRANIAN.EASTERN_FARSI,poor,
967,Unitarian Universalism,,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,manual_A,Matthew Hamm,,Matthew Hamm,IE.GERMANIC.ENGLISH,perfect,
969,Adi Dravida/Valluva Sakya Buddhism,Tamil,Tamil,Tamil,tami1289,TAMIL,Dra.SOUTHERN_DRAVIDIAN.TAMIL,tami1289,resolved_unique,1,DRH,,,Willis Monroe,Dra.SOUTHERN_DRAVIDIAN.TAMIL,good,
971,Gāṇapatya,Sanskrit,Sanskrit,Sanskrit,sans1269,SANSKRIT,IE.INDIC.SANSKRIT,sans1269,resolved_unique,1,DRH,,,Willis Monroe,IE.INDIC.SANSKRIT,medium,
972,Nestorian Christianity,Classical Syriac,Classical Syriac,Classical Syriac,clas1252,"CLASSICAL_SYRIAC, SYRIAC, SYRIAC_2","AA.SEMITIC.CLASSICAL_SYRIAC, AA.SEMITIC.SYRIAC, AA.SEMITIC.SYRIAC_2",clas1252,resolved_multiple,3,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_SYRIAC,medium,
973,The Sarna religion of the Oraons of Jharkhand,Sadri,Sadri,Sadri,sadr1248,SADRI,IE.INDIC.SADRI,sadr1248,resolved_unique,1,DRH,,,Willis Monroe,AuA.MUNDA.MUNDARI,medium,
974,"Greek Chalcedonian Christians, Nicaea",Medieval Greek,Medieval Greek,Medieval Greek,medi1251,,,medi1251,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
975,Neo-Charismatic Movement - Third Wave Charismatic Movement,North American English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
976,Mising Community,Assamese,Assamese,Assamese,assa1263,ASSAMESE,IE.INDIC.ASSAMESE,assa1263,resolved_unique,1,DRH,,,Willis Monroe,ST.TANI.MISING,good,
978,Indonesian Catholicism,Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,An.MALAYO_SUMBAWAN.INDONESIAN,good,
980,Pure Land Buddhist Schools in Early Medieval Japan,Japanese,Japanese,Japanese,nucl1643,"EI_JAPANESE, JAPANESE, JAPANESE_2, JAPANESE_KYOTO, TAKARAJIMA_JAPANESE, TOKYO_JAPANESE","Jap.JAPANESE.EI_JAPANESE, Jap.JAPANESE.JAPANESE, Jap.JAPANESE.JAPANESE_2, Jap.JAPANESE.JAPANESE_KYOTO, Jap.JAPANESE.TAKARAJIMA_JAPANESE, Jap.JAPANESE.TOKYO_JAPANESE",nucl1643,resolved_multiple,6,DRH,,,Willis Monroe,Jap.JAPANESE.JAPANESE,medium,
982,The Samaritans (Persian to early Roman periods),Samaritan,Ionic-Attic Ancient Greek,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,anci1242,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.BIBLICAL_HEBREW,medium,
983,Tibetan and Himalayan Mundane and Landscape Cults,Gyalsumdo-Nubri,Kyerung,Kyerung,kyer1238,KYIRONG,ST.BODIC.KYIRONG,kyer1238,resolved_unique,1,DRH,,,Willis Monroe,ST.BODIC.TIBETAN_WRITTEN,good,
984,Calvinism (Early/Reformation),Middle French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.FRENCH,good,
985,The Victorines,Medieval Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.FRENCH,good,
986,Theurgy,Late Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
987,"Parsis, Zoroastrians of India",Gujarati,Gujarati,Gujarati,guja1252,GUJARATI,IE.INDIC.GUJARATI,guja1252,resolved_unique,1,DRH,,,Willis Monroe,IE.INDIC.GUJARATI,medium,
988,Churches of Christ- United States,North American English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
989,Opus Dei,French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,medium,
991,Beat Buddhism,North American English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
993,Pontifex Maximus and Pontifices (Pontifical College),Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,good,
994,"Monastic Communities of Lower Egypt: Nitria, Kellia, Scetis",Classical Syriac,Classical Syriac,Classical Syriac,clas1252,"CLASSICAL_SYRIAC, SYRIAC, SYRIAC_2","AA.SEMITIC.CLASSICAL_SYRIAC, AA.SEMITIC.SYRIAC, AA.SEMITIC.SYRIAC_2",clas1252,resolved_multiple,3,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_SYRIAC,good,
997,Ancient Egypt - Early Dynastic Period,Archaic Egyptian,,,,MIDDLE_EGYPTIAN,AA.EGYPTIAN_COPTIC.MIDDLE_EGYPTIAN,,resolved_unique,1,manual_B,Willis Monroe,perfect,Willis Monroe,AA.EGYPTIAN_COPTIC.MIDDLE_EGYPTIAN,perfect,
1004,Religion in Roman Ostia,Biblical Hebrew,Ancient Hebrew,Ancient Hebrew,anci1244,BIBLICAL_HEBREW,AA.SEMITIC.BIBLICAL_HEBREW,anci1244,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,perfect,
1006,Ancient Egypt - Old Kingdom,Old Egyptian,,,,MIDDLE_EGYPTIAN,AA.EGYPTIAN_COPTIC.MIDDLE_EGYPTIAN,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,AA.EGYPTIAN_COPTIC.MIDDLE_EGYPTIAN,perfect,
1010,Pythagoreanism,Late Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1011,Kingdom of Edom,Edomite,Ancient Hebrew,Ancient Hebrew,anci1244,BIBLICAL_HEBREW,AA.SEMITIC.BIBLICAL_HEBREW,anci1244,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.BIBLICAL_HEBREW,medium,
1013,Estado da Índia Renegades in Deccan,Indo-Portuguesic,,Portuguese,port1283,PORTUGUESE,IE.ROMANCE.PORTUGUESE,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,IE.ROMANCE.PORTUGUESE,medium,
1028,German Pietists (Hasidei Ashkenaz),Biblical Hebrew,Ancient Hebrew,Ancient Hebrew,anci1244,BIBLICAL_HEBREW,AA.SEMITIC.BIBLICAL_HEBREW,anci1244,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.YIDDISH_WESTERN,medium,
1037,Third Intermediate Period in Ancient Egypt,Late Egyptian,,,,MIDDLE_EGYPTIAN,AA.EGYPTIAN_COPTIC.MIDDLE_EGYPTIAN,,resolved_unique,1,manual_B,Willis Monroe,perfect,Willis Monroe,AA.EGYPTIAN_COPTIC.MIDDLE_EGYPTIAN,perfect,
1038,Sino-Muslims in Qing China,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,clas1255,,,clas1255,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.MIDDLE_CHINESE,medium,
1041,Korean Catholicism,Korean,Korean,Korean,kore1280,KOREAN,Kor.KOREAN.KOREAN,kore1280,resolved_unique,1,DRH,,,Willis Monroe,Kor.KOREAN.KOREAN,perfect,
1043,Islam in Aceh,Acehnese,Acehnese,Acehnese,achi1257,ACEH,An.MALAYO_SUMBAWAN.ACEH,achi1257,resolved_unique,1,DRH,,,Willis Monroe,An.MALAYO_SUMBAWAN.ACEH,perfect,
1044,Han Imperial Cult under Emperor Wu,Classical-Middle-Modern Sinitic,,Old Chinese,oldc1244,OLD_CHINESE,ST.CHINESE.OLD_CHINESE,,resolved_unique,1,manual_B,Matthew Hamm,medium,Matthew Hamm,ST.CHINESE.OLD_CHINESE,medium,
1051,Religion at Tell el-Dab'a (ancient Avaris) in Ancient Egypt,Canaanite,,Ancient Hebrew,anci1244,BIBLICAL_HEBREW,AA.SEMITIC.BIBLICAL_HEBREW,,resolved_unique,1,manual_B,Willis Monroe,poor,Willis Monroe,AA.SEMITIC.BIBLICAL_HEBREW,poor,
