label,mean,sd,hdi_2.5%,hdi_97.5%,mean_pct,hdi_2.5%_pct,hdi_97.5%_pct,error_neg,error_pos
Africa,-1.147,0.215,-1.559,-0.729,24.1037471830175,17.379018734090675,32.54142088825911,6.724728448926825,8.437673705241611
Americas,-4.13,1.106,-6.305,-2.164,1.5828313967089842,0.18238137943580338,10.303020411923665,1.4004500172731809,8.72018901521468
Asia,-1.364,0.193,-1.77,-1.008,20.35909665344247,14.554232893696526,26.737143634537386,5.804863759745945,6.378046981094915
Europe,-2.539,0.369,-3.272,-1.846,7.31689597464982,3.6544345254307213,13.634322723338535,3.6624614492190988,6.317426748688715
Oceania-Australia,0.021,1.098,-2.168,2.172,50.524980707100816,10.266113073065174,89.77067713435068,40.25886763403564,39.24569642724986
