label,mean,sd,hdi_2.5%,hdi_97.5%,mean_pct,hdi_2.5%_pct,hdi_97.5%_pct,error_neg,error_pos
Africa,-2.285,0.321,-2.922,-1.675,9.237289713620612,5.10766781356813,15.775868701896991,4.129621900052482,6.538578988276379
Americas,-1.368,0.342,-2.06,-0.729,20.294316871114162,11.304583007207897,32.54142088825911,8.989733863906265,12.247104017144949
Asia,-2.214,0.258,-2.727,-1.714,9.850031030109403,6.1398822525516685,15.264561687011444,3.710148777557734,5.414530656902041
Europe,-4.059,0.738,-5.589,-2.777,1.6973212575972334,0.3724838465893803,5.857978118792692,1.3248374110078531,4.160656861195459
Oceania-Australia,1.893,1.218,-0.317,4.376,86.90972103922759,42.1407044320478,98.75806202676918,44.76901660717979,11.84834098754159
